2,5,2,998,676
2,5,2.2,1000,802
2,5,2.4,999,912
2,5,2.6,1000,960
2,5,2.8,1000,986
2,5,3,1000,997
2,5,3.2,1000,1000
2,5,3.4,1000,999
2,5,3.6,1000,1000
2,5,3.8,1000,1000
2,5,4,1000,1000
2,5,4.2,1000,1000
2,5,4.4,1000,1000
2,5,4.6,1000,1000
2,5,4.8,1000,1000
2,5,5,1000,1000
2,10,2,1000,630
2,10,2.2,1000,827
2,10,2.4,999,939
2,10,2.6,1000,986
2,10,2.8,1000,995
2,10,3,1000,1000
2,10,3.2,1000,1000
2,10,3.4,1000,1000
2,10,3.6,1000,1000
2,10,3.8,1000,1000
2,10,4,1000,1000
2,10,4.2,1000,1000
2,10,4.4,1000,1000
2,10,4.6,1000,1000
2,10,4.8,1000,1000
2,10,5,1000,1000
2,15,2,999,618
2,15,2.2,1000,866
2,15,2.4,1000,968
2,15,2.6,1000,995
2,15,2.8,1000,999
2,15,3,1000,1000
2,15,3.2,1000,1000
2,15,3.4,1000,1000
2,15,3.6,1000,1000
2,15,3.8,1000,1000
2,15,4,1000,1000
2,15,4.2,1000,1000
2,15,4.4,1000,1000
2,15,4.6,1000,1000
2,15,4.8,1000,1000
2,15,5,1000,1000
2,20,2,1000,602
2,20,2.2,1000,857
2,20,2.4,1000,974
2,20,2.6,1000,995
2,20,2.8,1000,999
2,20,3,1000,1000
2,20,3.2,1000,1000
2,20,3.4,1000,1000
2,20,3.6,1000,1000
2,20,3.8,1000,1000
2,20,4,1000,1000
2,20,4.2,1000,1000
2,20,4.4,1000,1000
2,20,4.6,1000,1000
2,20,4.8,1000,1000
2,20,5,1000,1000
2,25,2,1000,583
2,25,2.2,1000,905
2,25,2.4,1000,985
2,25,2.6,1000,999
2,25,2.8,1000,1000
2,25,3,1000,1000
2,25,3.2,1000,1000
2,25,3.4,1000,1000
2,25,3.6,1000,1000
2,25,3.8,1000,1000
2,25,4,1000,1000
2,25,4.2,1000,1000
2,25,4.4,1000,1000
2,25,4.6,1000,1000
2,25,4.8,1000,1000
2,25,5,1000,1000
2,30,2,1000,565
2,30,2.2,1000,896
2,30,2.4,1000,991
2,30,2.6,1000,1000
2,30,2.8,1000,1000
2,30,3,1000,1000
2,30,3.2,1000,1000
2,30,3.4,1000,1000
2,30,3.6,1000,1000
2,30,3.8,1000,1000
2,30,4,1000,1000
2,30,4.2,1000,1000
2,30,4.4,1000,1000
2,30,4.6,1000,1000
2,30,4.8,1000,1000
2,30,5,1000,1000
3,5,2,998,862
3,5,2.2,999,940
3,5,2.4,1000,970
3,5,2.6,1000,992
3,5,2.8,1000,999
3,5,3,1000,1000
3,5,3.2,1000,1000
3,5,3.4,1000,1000
3,5,3.6,1000,1000
3,5,3.8,1000,1000
3,5,4,1000,1000
3,5,4.2,1000,1000
3,5,4.4,1000,1000
3,5,4.6,1000,1000
3,5,4.8,1000,1000
3,5,5,1000,1000
3,10,2,999,873
3,10,2.2,998,957
3,10,2.4,1000,990
3,10,2.6,1000,999
3,10,2.8,1000,1000
3,10,3,1000,1000
3,10,3.2,1000,1000
3,10,3.4,1000,1000
3,10,3.6,1000,1000
3,10,3.8,1000,1000
3,10,4,1000,1000
3,10,4.2,1000,1000
3,10,4.4,1000,1000
3,10,4.6,1000,1000
3,10,4.8,1000,1000
3,10,5,1000,1000
3,15,2,999,886
3,15,2.2,1000,970
3,15,2.4,1000,995
3,15,2.6,1000,1000
3,15,2.8,1000,1000
3,15,3,1000,1000
3,15,3.2,1000,1000
3,15,3.4,1000,1000
3,15,3.6,1000,1000
3,15,3.8,1000,1000
3,15,4,1000,1000
3,15,4.2,1000,1000
3,15,4.4,1000,1000
3,15,4.6,1000,1000
3,15,4.8,1000,1000
3,15,5,1000,1000
3,20,2,1000,881
3,20,2.2,1000,980
3,20,2.4,1000,1000
3,20,2.6,1000,999
3,20,2.8,1000,1000
3,20,3,1000,1000
3,20,3.2,1000,1000
3,20,3.4,1000,1000
3,20,3.6,1000,1000
3,20,3.8,1000,1000
3,20,4,1000,1000
3,20,4.2,1000,1000
3,20,4.4,1000,1000
3,20,4.6,1000,1000
3,20,4.8,1000,1000
3,20,5,1000,1000
3,25,2,1000,866
3,25,2.2,1000,982
3,25,2.4,1000,999
3,25,2.6,1000,1000
3,25,2.8,1000,1000
3,25,3,1000,1000
3,25,3.2,1000,1000
3,25,3.4,1000,1000
3,25,3.6,1000,1000
3,25,3.8,1000,1000
3,25,4,1000,1000
3,25,4.2,1000,1000
3,25,4.4,1000,1000
3,25,4.6,1000,1000
3,25,4.8,1000,1000
3,25,5,1000,1000
3,30,2,1000,893
3,30,2.2,1000,979
3,30,2.4,1000,1000
3,30,2.6,1000,1000
3,30,2.8,1000,1000
3,30,3,1000,1000
3,30,3.2,1000,1000
3,30,3.4,1000,1000
3,30,3.6,1000,1000
3,30,3.8,1000,1000
3,30,4,1000,1000
3,30,4.2,1000,1000
3,30,4.4,1000,1000
3,30,4.6,1000,1000
3,30,4.8,1000,1000
3,30,5,1000,1000
4,5,2,1000,945
4,5,2.2,1000,979
4,5,2.4,1000,995
4,5,2.6,1000,998
4,5,2.8,1000,1000
4,5,3,1000,1000
4,5,3.2,1000,1000
4,5,3.4,1000,1000
4,5,3.6,1000,1000
4,5,3.8,1000,1000
4,5,4,1000,1000
4,5,4.2,1000,1000
4,5,4.4,1000,1000
4,5,4.6,1000,1000
4,5,4.8,1000,1000
4,5,5,1000,1000
4,10,2,1000,954
4,10,2.2,1000,996
4,10,2.4,1000,999
4,10,2.6,1000,1000
4,10,2.8,1000,1000
4,10,3,1000,1000
4,10,3.2,1000,1000
4,10,3.4,1000,1000
4,10,3.6,1000,1000
4,10,3.8,1000,1000
4,10,4,1000,1000
4,10,4.2,1000,1000
4,10,4.4,1000,1000
4,10,4.6,1000,1000
4,10,4.8,1000,1000
4,10,5,1000,1000
4,15,2,1000,965
4,15,2.2,1000,994
4,15,2.4,1000,999
4,15,2.6,1000,1000
4,15,2.8,1000,1000
4,15,3,1000,1000
4,15,3.2,1000,1000
4,15,3.4,1000,1000
4,15,3.6,1000,1000
4,15,3.8,1000,1000
4,15,4,1000,1000
4,15,4.2,1000,1000
4,15,4.4,1000,1000
4,15,4.6,1000,1000
4,15,4.8,1000,1000
4,15,5,1000,1000
4,20,2,1000,973
4,20,2.2,1000,996
4,20,2.4,1000,998
4,20,2.6,1000,1000
4,20,2.8,1000,1000
4,20,3,1000,1000
4,20,3.2,1000,1000
4,20,3.4,1000,1000
4,20,3.6,1000,1000
4,20,3.8,1000,1000
4,20,4,1000,1000
4,20,4.2,1000,1000
4,20,4.4,1000,1000
4,20,4.6,1000,1000
4,20,4.8,1000,1000
4,20,5,1000,1000
4,25,2,1000,968
4,25,2.2,1000,996
4,25,2.4,1000,1000
4,25,2.6,1000,1000
4,25,2.8,1000,1000
4,25,3,1000,1000
4,25,3.2,1000,1000
4,25,3.4,1000,1000
4,25,3.6,1000,1000
4,25,3.8,1000,1000
4,25,4,1000,1000
4,25,4.2,1000,1000
4,25,4.4,1000,1000
4,25,4.6,1000,1000
4,25,4.8,1000,1000
4,25,5,1000,1000
4,30,2,1000,968
4,30,2.2,1000,994
4,30,2.4,1000,1000
4,30,2.6,1000,1000
4,30,2.8,1000,1000
4,30,3,1000,1000
4,30,3.2,1000,1000
4,30,3.4,1000,1000
4,30,3.6,1000,1000
4,30,3.8,1000,1000
4,30,4,1000,1000
4,30,4.2,1000,1000
4,30,4.4,1000,1000
4,30,4.6,1000,1000
4,30,4.8,1000,1000
4,30,5,1000,1000
10,5,2,1000,999
10,5,2.2,1000,1000
10,5,2.4,1000,1000
10,5,2.6,1000,1000
10,5,2.8,1000,1000
10,5,3,1000,1000
10,5,3.2,1000,1000
10,5,3.4,1000,1000
10,5,3.6,1000,1000
10,5,3.8,1000,1000
10,5,4,1000,1000
10,5,4.2,1000,1000
10,5,4.4,1000,1000
10,5,4.6,1000,1000
10,5,4.8,1000,1000
10,5,5,1000,1000
10,10,2,1000,1000
10,10,2.2,1000,1000
10,10,2.4,1000,1000
10,10,2.6,1000,1000
10,10,2.8,1000,1000
10,10,3,1000,1000
10,10,3.2,1000,1000
10,10,3.4,1000,1000
10,10,3.6,1000,1000
10,10,3.8,1000,1000
10,10,4,1000,1000
10,10,4.2,1000,1000
10,10,4.4,1000,1000
10,10,4.6,1000,1000
10,10,4.8,1000,1000
10,10,5,1000,1000
10,15,2,1000,999
10,15,2.2,1000,1000
10,15,2.4,1000,1000
10,15,2.6,1000,1000
10,15,2.8,1000,1000
10,15,3,1000,1000
10,15,3.2,1000,1000
10,15,3.4,1000,1000
10,15,3.6,1000,1000
10,15,3.8,1000,1000
10,15,4,1000,1000
10,15,4.2,1000,1000
10,15,4.4,1000,1000
10,15,4.6,1000,1000
10,15,4.8,1000,1000
10,15,5,1000,1000
10,20,2,1000,1000
10,20,2.2,1000,1000
10,20,2.4,1000,1000
10,20,2.6,1000,1000
10,20,2.8,1000,1000
10,20,3,1000,1000
10,20,3.2,1000,1000
10,20,3.4,1000,1000
10,20,3.6,1000,1000
10,20,3.8,1000,1000
10,20,4,1000,1000
10,20,4.2,1000,1000
10,20,4.4,1000,1000
10,20,4.6,1000,1000
10,20,4.8,1000,1000
10,20,5,1000,1000
10,25,2,1000,1000
10,25,2.2,1000,1000
10,25,2.4,1000,1000
10,25,2.6,1000,1000
10,25,2.8,1000,1000
10,25,3,1000,1000
10,25,3.2,1000,1000
10,25,3.4,1000,1000
10,25,3.6,1000,1000
10,25,3.8,1000,1000
10,25,4,1000,1000
10,25,4.2,1000,1000
10,25,4.4,1000,1000
10,25,4.6,1000,1000
10,25,4.8,1000,1000
10,25,5,1000,1000
10,30,2,1000,1000
10,30,2.2,1000,1000
10,30,2.4,1000,1000
10,30,2.6,1000,1000
10,30,2.8,1000,1000
10,30,3,1000,1000
10,30,3.2,1000,1000
10,30,3.4,1000,1000
10,30,3.6,1000,1000
10,30,3.8,1000,1000
10,30,4,1000,1000
10,30,4.2,1000,1000
10,30,4.4,1000,1000
10,30,4.6,1000,1000
10,30,4.8,1000,1000
10,30,5,1000,1000
